Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,location
5290,PT. Foujia Afrose,['BPT (DU)'],Physiotherapist,10,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Antenatal And Postnatal Exercise/ Physiotherapy', 'Back Pain Physiotherapy', 'Cardiovascular & Pulmonary Physiotherapy', 'Electrophysiology', 'Frozen Shoulder Physiotherapy', 'M.S Physiotherapy Lab', 'Neurological Physiotherapy', 'Neurophysiology', 'Orthopedic Physiotherapy', 'Physiotherapy For Sports Injury Rehabilitation', 'Physiotherapy Rehab', 'Post Surgery Physiotherapy/Rehabilitation', 'Sports Physiotherapy', 'Electrophysiology Hearing']",0,0,0,0,0,0,0,0,0,0,DHAKA-1209
5291,PT. Rahat Rafiq (Faim),"['BPT (DU)', 'DIP. IN ORTHOPADIC MEDICINE (BELGIUM)']",Physiotherapist,12,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Achilles Tendonitis', 'Antenatal And Postnatal Exercise/ Physiotherapy', 'Back Pain Physiotherapy', 'Cardiovascular & Pulmonary Physiotherapy', 'Frozen Shoulder', 'Frozen Shoulder Physiotherapy', 'Neurological Physiotherapy', 'Plantar Fasciitis', 'Post Pregnancy Classes', 'Postural Reeducation', 'Soft Tissue Injury Management', 'Spinal Cord Injury', 'Sports Physiotherapy', 'Sprains And Strains', 'Multiple Sclerosis (Ms)']",0,0,0,0,0,0,0,0,0,0,DHAKA-1209
5292,Prof. Dr. Kazi Abdullah Al Mamun,"['MBBS', 'FCPS']",Physical Medicine,25,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Peels']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5293,Assoc. Prof. Dr. Mohammad Hasan,"['MBBS', 'MS', 'MRCS (UK)']",Orthopedic Surgeon,23,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints', 'Paediatric Orthopedic Surgeon', 'Paediatrics - Ortho', 'Orthopedic Physiotherapy']",1,0,0,0,1,0,0,0,0,0,DHAKA-1209
5294,Assoc. Prof. Dr. Abu Bakar Siddique,"['MBBS', 'MS', 'WIC-SICOT (UK)', 'FELLOW ORTHOPEDIC & TRAUMA SURGERY']",Orthopedic Surgeon,20,Times Multicare Hospital Ltd., Dhaka-1212,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints']",1,0,0,0,1,0,0,0,0,0,DHAKA-1212
5295,Dr. S. M. Habibur Rahman Habib,"['MBBS', 'BCS', 'FCPS', 'MCPS', 'MD']",Neuromedicine Specialist,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Hypersensitivity Pneumonitis', 'Intervention Neurology', 'Interventional Neuroradiology', 'Lumbar Radiofrequency Neurotomy', 'Neural Stem Cell Therapy', 'Neuro Anaesthesia']",1,1,1,1,0,1,0,0,0,0,DHAKA-1209
5296,Assoc. Prof. Dr. Sayeda Shabnam Malik,"['MBBS', 'MD']",Neuromedicine Specialist,20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Memory Disorders', 'Memory Improvement', 'Memory Loss', 'Memory Problem', 'Intervention Neurology']",1,0,0,1,0,0,0,0,0,0,DHAKA-1209
5297,Dr. A. F. M. Khalilur Rahman,"['MBBS', 'PGCM (ENGLAND)']",Neuromedicine Specialist,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Anxiety Neurosis', 'Aortic Aneurysms', 'Brain Aneurysm Coiling', 'Brain Hemorrhage', 'Brain Infection', 'Brain Mapping', 'Brain Spine Tb', 'Brain Structure & Function', 'Brain Suite', 'Brain Surgery', 'Brain Tumor', 'Brain Tumor Surgery', 'Intervention Neurology', 'Brain Tumors']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5298,Asst. Prof. Dr. Md. Shamiul Alam Siddique Shamim,"['MBBS', 'BCS', 'MS']",Neurosurgeon,22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Memory Disorders', 'Memory Improvement', 'Memory Loss', 'Memory Problem', 'Bacterial Brain Abscess']",1,0,1,0,1,0,0,0,0,0,DHAKA-1209
5299,Asst. Prof. Dr. Md. Idris Ali,"['MBBS', 'BCS', 'MCPS', 'DA', 'FCPS']",Internal Medicine Specialist,22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Peels', 'Obstetric Medicine', 'Medical Vitiligo Treatment']",1,1,1,0,0,1,0,0,0,0,DHAKA-1209
5300,Dr. Ujjal Ghosh,"['MBBS', 'FCPS', 'CCD']",Medicine Specialist,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology', 'Medical Peels', 'Nuclear Medicine', 'Medical Termination Of Pregnancy']",1,1,0,0,0,0,1,0,0,0,DHAKA-1209
5301,Dr. Md. Nadimul Islam,"['MBBS', 'BCS', 'MRCP', 'MD']","Medicine Specialist
Hematologist",16,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Blood Banking', 'Blood Calcium', 'Blood Cancer Specialist', 'Blood Clots', 'Blood Clotting Problems', 'Blood Disease', 'Blood Disorder Treatment', 'Blood Disorders In Children', 'Blood Group Test', 'Blood In Motion', 'Blood In Urine', 'Blood In Urine (Hematuria) Treatment', 'Blood In Your Stool', 'Blood Testing Labs']",1,0,1,1,0,0,0,0,0,0,DHAKA-1209
5302,Asst. Prof. Dr. M. R. Karim,"['MBBS', 'CCD', 'MRCP', 'MS', 'MACP', 'MRCP']",Medicine Specialist,22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Mediastinoscopy', 'Medical Oncology', 'Medical Peels', 'Neonatal Medicine']",1,0,0,0,1,0,1,0,0,0,DHAKA-1209
5303,Prof. Dr. Md. Abdur Rahim,"['MBBS', 'FCPS', 'MD']",Medicine Specialist,26,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology', 'Medical Termination Of Pregnancy', 'Medical Vitiligo Treatment', 'Neonatal Medicine', 'Fever Treatment']",1,1,0,1,0,0,0,0,0,0,DHAKA-1209
5304,Prof. Dr. Ataur Rahman Choudhury,"['MBBS', 'DTM&H (ENG)', 'MRCP', 'MRCP', 'FRCP', 'FRCP']",Medicine Specialist,24,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Medical Advisor']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5305,Prof. Dr. Md. Ziaul Hoque,"['MBBS', 'MRCP', 'FRCP']",Medicine Specialist,26,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5306,Prof. Dr. Muhammad Nazrul Islam,"['MBBS', 'FCPS', 'MD']",Nephrologist,25,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acute Kidney Disease ( Aki ) Treatment', 'Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment', 'Kidney Stones']",1,1,0,1,0,0,0,0,0,0,DHAKA-1209
5307,Asst. Prof. Dr. Shabeen Afreen Kajol,"['MBBS', 'BCS', 'FCPS']",Gynecologist & Obstetrician,20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Advice To Pregnant Women', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Diseases In Pregnancy', 'Doppler Scan In Pregnancy', 'Early Pregnancy Scan', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Ectopic Pregnancy Removal']",1,1,1,0,0,0,0,0,0,0,DHAKA-1209
5308,Asst. Prof. Dr. Noor Jahan,"['MBBS', 'DGO']",Gynecologist & Obstetrician,22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Advice To Pregnant Women', 'All Gynae Surgery', 'Antenatal Counselling For Mothers With High Risk Pregnancies', 'Antiphospholipid Antibody Syndrome & Recurrent Pregnancy Loss', 'Complicated Pregnancy Treatment', 'Cosmetic Laser Gynaecologist', 'Diseases In Pregnancy', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Doppler Scan In Pregnancy']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5309,Asst. Prof. Dr. Farjana Islam Shampa,"['MBBS', 'MCPS', 'FCPS', 'BCS']",Gynecologist & Obstetrician,14,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Advice To Pregnant Women', 'All Gynae Surgery', 'Antenatal Counselling For Mothers With High Risk Pregnancies', 'Antiphospholipid Antibody Syndrome & Recurrent Pregnancy Loss', 'Cosmetic Laser Gynaecologist', 'Diseases In Pregnancy', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Maternal Care', 'Fetomaternal Medicine']",1,1,1,0,0,1,0,0,0,0,DHAKA-1209
5310,Prof. Dr. Dilruba Akter,"['MBBS', 'BCS', 'MCPS', 'FCPS']",Gynecologist & Obstetrician,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Advice To Pregnant Women', 'All Gynae Surgery', 'Antenatal Counselling For Mothers With High Risk Pregnancies', 'Diseases In Pregnancy', 'Doppler Scan In Pregnancy', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Early Pregnancy Scan']",1,1,1,0,0,1,0,0,0,0,DHAKA-1209
5311,Prof. Dr. Nahreen Akhtar,"['MBBS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['All Gynae Surgery', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Laparoscopic Gynaecology', 'Laparoscopic Surgery (Obs & Gyn)', 'Ob-Gyn Anesthesia', 'Obstetrics & Gynecology', 'Uro Gynecological Problems', 'Uro Gynecology', 'Well Woman / Gynecological Cancer Screening', 'Cosmetic Laser Gynaecologist']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5312,Assoc. Prof. Dr. Syed Masud Reza,"['MBBS', 'FCPS']","General Surgeon
Laparoscopic Surgeon",20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['2.2 Mm Phaco Surgery For Cataract', 'Abdominal Surgery', 'Adenoid / Tonsil Surgery', 'Advaced Laproscopic Gynaecological Surgery', 'All Gynae Surgery', 'Anal Fissure Surgery', 'Anterior Segment Surgery', 'Anti Reflux (Gerd) Surgery', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Valve Surgery', 'Aqueductal Stenosis Surgery', 'Biliary Bypass Surgery', 'Breast Surgery', 'Colorectal & Hepatobiliary Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5313,Assoc. Prof. Nabila Khanduker,"['MBBS', 'FCPS']","General Surgeon
Laparoscopic Surgeon",22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['2.2 Mm Phaco Surgery For Cataract', 'Abdominal Cancer Surgery', 'Abdominal Surgery', 'All Gynae Surgery', 'Anal Fissure Surgery', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Valve Surgery', 'Bariatric (Gastric Bypass) Surgery', 'Bariatric Surgery', 'Body Contouring Surgery', 'Brain Aneursym Surgery', 'Brain Surgery', 'Brain Tumor Surgery', 'Breast Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5314,Dr. Shireen Ahmed,"['MBBS', 'FCPS', 'MD']",Gastroenterologist,14,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Bariatric (Gastric Bypass) Surgery', 'Gas Bloat', 'Gastric Balloon', 'Gastric Plication', 'Gastritis Treatment', 'Gastro Intenstinal Onco Surgery', 'Gastro-Intestinal Cancer Treatment', 'Gastroenteritis Treatment', 'Gastroenterology', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Diseases', 'Gastrointestinal Endoscopic Mucosal Resection', 'Gastrointestinal Infections', 'Gastrointestinal Surgery', 'Gastrointestinal Disorders']",1,1,0,1,0,0,0,0,0,0,DHAKA-1209
5315,Major Shah Md. Rajibul Islam (Retd),"['MBBS', 'FCPS', 'FICS', 'FACS', 'FELLOW UITREO- RETINA EYE/ OPHTHALMOLOGY']",Ophthalmologist,28,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eye Ultrasound', 'Eyebrow Design', 'Eyelid Surgery', 'Foreign Body In Eyes', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Lasik Eye Surgery', 'Lazy Eye Exercises']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5316,Prof. Dr. Shah Md. Bulbul Islam,"['MBBS', 'FCPS']",Ophthalmologist,25,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5317,Dr. Tawfiqur Rahman,"['MBBS', 'MS']",Otolaryngologists (ENT),18,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Adenoid / Tonsil Surgery', 'Congenital Ear Problem Treatment', 'Diagnostic Nasal Endoscopy', 'Ear Drum Repair', 'Ear', ' Nose & Throat Evaluation', 'Early Newborn Care', 'Nasal And Sinus Allergy Care', 'Nasal Disorders', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Nasal Polyps', 'Tonsillitis Treatment', 'Sinonasal Polyp']",1,0,0,0,1,0,0,0,0,0,DHAKA-1209
5318,Dr. Shahana Parveen,"['MBBS', 'DEM']",Endocrinologist,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Diabetes In Children', 'Diabetes Induced Erectile Dysfunction', 'Growth Hormone Disorders', 'Hormonal Disturbances In Women', 'Hormonal Therapy', 'Hormone Dirtubances', 'Hormone Testing', 'Hormone Therapy For Prostate Cancer', 'Hyper / Hypo - Thyroidism Treatment', 'Hyperthyroidism', 'Insulin Hormone', 'Insulin Treatment', 'Parathyroid Diseases', 'Parathyroid Gland', 'Thyroid Diet Counseling', 'Thyroid Disease Management', 'Thyroid Diseases', 'Thyroid Surgery', 'Diabetes Management']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5319,Dr. Hurjahan Banu Urmi,"['MBBS', 'FCPS']",Endocrinologist,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Diabetes', 'Diabetes In Children', 'Hormonal Disturbances In Women', 'Hormonal Therapy', 'Hormone Dirtubances', 'Hormone Testing', 'Hyper / Hypo - Thyroid Treatment', 'Hyperthyroidism', 'Parathyroid Diseases', 'Parathyroid Disorders', 'Parathyroid Gland', 'Thoracic Outlet Syndrome', 'Thyroid', 'Thyroid Nodule', 'Diabetes Management']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5320,Assoc. Prof. Dr. Selina Daisy,"['MBBS', 'FAAP (USA)', 'MD']",Pediatric Neurologist,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Behavioural Disorders In Children', 'Blood Disorders In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Development Disease Treatment', 'Child Nutrition', 'Child Pathologist', 'Child Trauma & Injuries', 'Childhood Arthritis']",1,0,0,1,0,0,0,0,0,0,DHAKA-1209
5321,Prof. Dr. Mizanur Rahman,"['MBBS', 'MD']",Pediatrician,25,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Behavioural Disorders In Children', 'Blood Disorders In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Development Disease Treatment', 'Child Nutrition', 'Child Psychiatry']",1,0,0,1,0,0,0,0,0,0,DHAKA-1209
5322,Asst. Prof. Dr. K. M. Sarwar Mahmud,"['MBBS', 'BCS', 'MD', ' DU)']",Pediatrician,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Behavioural Disorders In Children', 'Blood Disorders In Children', 'Cancer In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Development Disease Treatment', 'Child Nutrition', 'Child Pathologist', 'Child Psychiatry', 'Child Trauma & Injuries']",1,0,1,1,0,0,0,0,0,0,DHAKA-1209
5323,Asst. Prof. Dr. Masuma Akhter,"['MBBS', 'BCS', 'FCPS']",Pediatrician,20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Behavioural Disorders In Children', 'Blood Disorders In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Nutrition', 'Child Pathologist', 'Child Psychiatry', 'Exchange Transfusion (Pediatric)', 'Health Checkup (Pediatric)', 'Pediatric Anesthesia']",1,1,1,0,0,0,0,0,0,0,DHAKA-1209
5324,Dr. Urmi Rahman,"['MBBS', 'FCPS']",Pediatrician,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Abdominoperineal Resection (Pediatric)', 'Advanced Pediatric Life Support (Apls)', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Blood Disorders In Children', 'Bone Marrow Transplant(Pediatrics)', 'Child And Adolescent Problems', 'Exchange Transfusion (Pediatric)', 'Functional Orthopedics', 'Health Checkup (Pediatric)', 'Child Birth Education']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5325,Prof. Dr. M A Kashem Sarkar,"['MBBS', 'DCH', 'MRCP', 'FRCP']",Pediatrician,25,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Auto-Immune Diseases In Children', 'Behaviour Problem In Children', 'Behavioural Disorders In Children', 'Blood Disorders In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Development Disease Treatment', 'Child Pathologist', 'Child Psychiatry', 'Child Vaccination']",1,0,0,0,0,0,0,0,0,0,DHAKA-1209
5326,Dr. Nusrat Sharmin,['BDS'],Dentist,14,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Artificial Teeth', 'Dental Braces Fixing', 'Dental Caries', 'Dental Checkup (General)', 'Dental Crowns', 'Dental Fillings', 'Dental Implants', 'Dental Implants', 'Dental Restoration', 'Impacted Teeth', 'Impacted Teeth', 'Sensitive Teeth', 'Teeth Straightening/Braces', 'Teeth Whitening', 'Straightening Teeth']",0,0,0,0,0,0,0,0,1,0,DHAKA-1209
5327,Dr. Jesinta Islam,"['BDS', 'MPH', 'PGT']",Dentist,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acrylic Partial Denture', 'Aesthetic Dentistry', 'Artificial Teeth', 'Conservative Dentistry', 'Dental Braces Fixing', 'Dental Caries', 'Dental Checkup (General)', 'Dental Crowns', 'Dental Fillings', 'Dental Implants', 'Dental Implants', 'Dental Restoration', 'Impacted Teeth', 'Impacted Teeth', 'Sensitive Teeth', 'Straightening Teeth']",0,0,0,0,0,0,0,1,1,1,DHAKA-1209
5328,Asst. Prof. Mohammad Ali,"['MBBS', 'FCPS']",Colorectal Surgeon,20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Anal Fistula Repair', 'Colorectal & Hepatobiliary Surgery', 'Colorectal Cancer', 'Colorectal Polyps', 'Colorectal Surgery', 'Laparoscopic Colorectal Surgery', 'Laser Piles Treatment', 'Peptic Ulcer', ' Jaundice', ' Hernia & Piles Surgeries', 'Piles Treatment', 'Piles Treatment (Non-Surgical)', 'Carotid Cavernous Fistula']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
